login_hour,failed_attempts,device_type,location_code,login_frequency,latitude,longitude,travel_speed_mph
8,1,2,58,11,-34.07495655936743,151.84026693836577,0.0
17,0,2,24,29,49.23059021703096,1.6272299102418737,0.0
10,0,2,27,24,-33.69758611738936,151.83164402318255,0.0
19,2,1,12,24,36.37049556072209,140.0746832513032,0.0
21,0,1,30,27,51.20984910292264,0.187157431023147,0.0
11,1,0,9,16,40.996726736885634,-74.60651508303846,0.0
20,2,1,70,14,51.22354048261215,-0.15941172824147948,0.0
15,2,1,2,26,52.25344803756774,14.011690699952496,25.05204060595431
18,1,2,24,17,43.4863345008401,-78.76749237755142,0.0
21,1,0,44,16,43.67815944322712,-79.38630881927074,0.0
19,1,1,5,16,1.4758488984186056,104.20743969814771,0.0
17,0,2,21,4,2.2624901883576785,103.79539520594732,0.0
20,1,1,67,31,-22.946667275121875,-46.14878831319061,0.0
18,0,0,54,10,40.84474721522701,-73.18022686540388,0.0
19,2,0,6,16,19.62595247545894,73.05803958784651,0.0
8,1,0,46,33,35.42003516278885,139.23221105925634,0.0
16,2,2,45,9,-33.99978321815928,151.4528822201101,0.0
3,9,1,4,31,52.835175161900395,13.395440149923042,114.71542073569178
13,1,2,11,18,35.96510844544057,140.86918479402985,0.0
15,1,0,12,18,35.44665446822271,139.51108355868055,0.0
13,2,0,58,38,1.654869889040202,103.60730731331168,0.0
11,2,1,6,20,43.35576096572782,-78.41004128948498,0.0
17,2,1,29,1,1.3715388039614735,103.91444394711777,0.0
14,0,1,20,25,2.6377861798443916,104.52058286875766,0.0
12,0,0,66,10,19.307861928695218,72.39416587826396,0.0
1,8,1,17,114,35.34002098345071,139.55033208051967,435.6034372757088
20,0,2,11,20,48.77599576571507,2.3119240540903885,0.0
3,22,1,97,103,58.94495548667809,30.504914184152746,132.7882929909468
12,2,0,27,2,48.57510316423217,2.6665579304001525,0.0
10,2,0,30,28,52.95139849289525,13.740518506339903,0.0
8,2,1,75,17,43.20073355740643,-79.58177608953066,0.0
17,2,1,20,12,1.317704576782561,103.6583877681267,0.0
8,1,1,90,16,48.98620900917163,1.315162020117605,0.0
4,22,1,90,95,59.56453698094573,29.990783873725647,0.0
13,2,0,78,34,43.89213594535148,-80.12318873079252,0.0
14,2,2,18,4,52.65951521273127,13.71251509688616,0.0
16,0,1,62,16,51.475755439430515,-1.0369202169985738,0.0
4,21,1,81,162,56.133421499495284,37.518837138712385,67.17828824254953
20,0,0,79,28,18.205509071315813,73.69479763328859,0.0
9,2,2,1,3,49.28758254253008,2.528803697253921,0.0
11,2,2,60,38,0.9211398109920885,104.06662678265305,0.0
1,28,0,82,98,35.003751320749934,51.73533601712637,336.1320864837959
18,0,2,14,37,19.38507029764034,71.97026347781289,0.0
21,29,1,47,56,18.943714472336435,72.78225522359334,476.69060521393726
1,7,0,3,67,43.64219889101164,-79.41510240894223,15.705361268587922
20,0,0,93,19,1.343900611872106,103.8356907840808,0.0
21,0,2,94,31,-33.71276029059017,150.39678201537657,0.0
19,0,2,19,2,48.614419527863824,3.168627093636646,36.83801548082384
9,1,1,25,9,-34.12800144970776,151.31658370168677,0.0
1,1,0,66,9,40.3877757482235,-73.98941762936559,6133.632932799252
10,41,0,45,61,52.338062042318334,13.556900007503224,5.448388446814661
13,1,0,72,18,40.639300608901465,-73.49215270324926,0.0
16,1,0,96,25,40.3673597938569,-73.0847604777164,51.967693923049445
13,1,2,14,12,17.752373560051247,72.32035731937002,0.0
9,1,1,97,34,50.84178510364296,-0.16486355321502194,0.0
22,2,2,6,11,19.30405011053424,72.64165365315993,11228.661983873424
15,1,0,99,4,52.41094805081303,13.490415949206648,0.0
18,1,1,14,9,52.64351332180256,13.399757511571996,0.0
13,2,2,91,35,50.420489371882645,-0.2463384954427891,0.0
13,2,2,9,20,0.890843634811459,104.18475574644144,0.0
13,0,1,98,2,48.200913637456175,2.680001956436713,0.0
11,0,1,83,10,39.30969144525073,-74.64916707334147,467.260103913941
16,0,2,78,15,-23.67014838839971,-47.348911377983434,0.0
22,0,1,7,15,35.8520028309114,139.4610018408023,18436.59289770727
10,2,2,41,29,17.81133128003767,72.61957895649543,393.9049679625058
11,2,0,62,7,-24.65251878762562,-46.41099031379929,0.0
20,1,2,17,14,-33.36705077322357,152.0220159295794,0.0
17,0,0,11,15,52.605485485784115,13.92198162824951,0.0
16,0,0,88,34,35.15178583295916,139.88279041487053,0.0
11,0,0,3,6,35.69783584737215,139.88366273379603,0.0
19,1,2,11,31,-34.23352734805487,151.29808565432003,362.1483310224947
9,2,2,86,30,-34.30631270382812,152.5843535997904,0.0
18,1,1,89,34,43.59183828865951,-80.08951107914044,0.0
19,1,1,91,32,40.38391361972216,-74.78438167293936,0.0
20,0,0,69,12,43.5012454309139,-79.2511695541326,0.0
18,2,0,23,19,40.388468706475564,-74.67938120438188,0.0
18,0,1,41,34,0.5275588330328888,104.10982662422407,0.0
14,2,0,56,10,41.36658940537999,-74.36294549371664,0.0
18,0,0,27,11,48.30894919246507,2.647174242277471,0.0
18,1,1,9,35,49.185359803747936,0.9422345339982894,0.0
15,2,1,50,36,52.48211458638928,14.948577575099202,0.0
15,1,1,81,38,52.13322573569991,-0.8483663099283014,0.0
12,1,0,2,17,43.62594041216238,-80.24980273645338,0.0
16,0,2,35,26,48.78558073661281,3.224708214993894,0.0
9,2,0,93,8,43.65786667771377,-79.4194998005764,15015.438574745845
19,2,0,78,26,35.674693698408085,139.64643538887262,0.0
19,8,1,1,104,52.661882196117325,13.376889302899514,393.51707677695816
11,2,0,12,32,40.351709346036515,-73.65533793147563,0.0
4,33,1,15,46,40.58150647273482,-73.97978896005452,479.4800753779231
12,0,0,2,1,51.71210670893456,-0.607713998456824,0.0
21,2,2,74,33,-23.030503780085084,-46.885715282422474,104.56258858223676
8,1,2,7,9,-23.132469474420237,-47.294349659972426,0.0
20,0,1,55,8,51.67336691264511,13.458089383911105,218.74352488902647
11,0,2,64,16,39.65202202930559,-73.26306586224116,0.0
12,0,0,94,31,51.63753277918386,-0.6165810627363435,0.0
13,0,0,96,4,-23.847945148534784,-46.80424386808564,0.0
8,2,2,5,23,49.32521181076743,2.1721839426725693,0.0
12,0,1,11,35,52.86692788150396,13.71201282362924,0.0
13,1,1,35,18,52.23637761678284,-0.04081942515714605,0.0
11,1,0,92,26,40.27327455741206,-74.5261458641138,0.0
21,2,0,88,11,0.8832100830650449,103.89184652380374,0.0
17,2,2,82,17,52.914657805927305,13.52466540019874,0.0
21,4,1,77,186,19.04388807809964,72.7666427794798,361.72890498139185
10,0,2,10,36,-23.121954001506488,-46.36668721922218,0.0
7,4,1,86,168,40.85429096711058,-74.19284847141999,0.0
8,1,1,89,20,19.461212608558323,73.52806865294401,0.0
17,2,2,17,18,47.88104076257557,2.4345718937321923,0.0
10,1,1,98,14,19.153123656867034,73.04856445737022,0.0
19,2,1,35,15,0.6618283273762954,104.13800477321035,0.0
11,2,2,5,28,-33.010417259842804,151.4371093097623,0.0
8,2,1,84,7,36.185643497611245,140.9667622184649,0.0
16,0,2,2,39,43.75590906435502,-78.23699063278836,0.0
15,1,0,87,13,1.605069918266862,103.45426308247447,0.0
16,2,2,60,37,-24.112646297102916,-46.16418900117213,0.0
12,0,0,8,32,49.32375487296061,2.2989905599985057,0.0
10,2,2,43,24,20.257816721837692,73.00696095735982,0.0
15,1,1,25,23,40.93730548170947,-73.9486892454,0.0
12,0,0,37,8,51.490860450996315,0.09943827492850846,16592.83694973405
20,4,1,70,132,19.460674375945963,73.01616291472814,0.0
8,1,0,57,23,18.546303934765028,72.94999725164824,0.0
8,2,2,84,36,-23.14390279657355,-45.697968311903765,0.0
14,2,2,48,6,40.17606616113027,-73.60645589390587,0.0
10,0,0,10,31,-23.306820098404806,-46.61573666503613,0.0
12,0,2,86,15,-34.02857838115954,150.29707955666177,0.0
11,0,0,94,37,35.559753293381455,140.25796078733902,0.0
16,1,0,18,38,52.23640379059366,13.596431145810724,0.0
12,23,0,49,90,51.641748496438375,-0.47082399093893923,191.0894958246302
10,2,0,58,37,53.168703057431316,13.452499941748519,0.0
10,0,1,99,21,53.19392789066452,12.973975059297752,0.0
3,39,1,91,99,39.539835303672994,115.9841440777782,0.0
15,0,0,69,30,48.92082586879888,1.6841958166822708,0.0
17,0,2,97,31,-23.28943982137246,-46.7710551452342,0.0
14,2,1,34,24,43.2991512539837,-79.19647776186277,0.0
10,2,1,22,29,36.85399012928411,138.88651475309533,0.0
14,0,2,6,4,-33.05247375115143,150.9496035067928,0.0
0,15,1,14,74,-33.50925323188453,151.146032891052,369.2880190090355
19,2,0,35,28,50.17120631565014,2.3856909039093663,0.0
10,1,1,25,2,-24.159986261268063,-46.60025222017211,14.70721357475553
21,2,0,93,39,48.99360289254279,2.3615901521582243,0.0
12,1,0,25,20,19.004243827822293,73.49648602374207,0.0
15,0,1,14,7,43.471281362987554,-80.49035897410774,0.0
14,1,1,28,17,52.121276129909646,-0.1464869298993065,0.0
20,1,1,24,3,51.06880739968915,-0.2779908702598855,0.0
17,1,1,64,19,-33.92082487839982,151.30300994026175,0.0
8,2,2,92,15,-22.415067359482226,-47.67017309359327,0.0
15,0,1,49,2,44.233956857685705,-78.88187192187902,0.0
10,1,1,59,24,36.02113162489815,139.97092519666418,0.0
1,33,1,23,59,19.083155424399386,72.84339617771421,283.5031349543572
17,0,2,51,24,48.971920455132185,2.276493384944858,0.0
10,1,2,18,10,36.008068606944015,139.573067240566,0.0
15,2,2,58,37,52.83572314676697,14.460177183910197,0.0
16,0,1,47,36,20.38854316981083,73.62258257003428,262.8037151413207
11,0,1,61,26,40.441850437805726,-73.79275209054016,0.0
0,7,1,22,199,43.815184575821945,-79.52930199373537,0.0
21,2,2,23,12,43.4462723775109,-78.92245727477456,0.0
12,1,0,42,25,19.566242499760286,73.2120249300803,0.0
17,0,1,9,28,-23.65085647416864,-46.12624753436014,0.0
11,2,0,68,13,18.81074618853092,72.43975021114196,0.0
13,0,1,46,31,-34.033608670903206,150.93288248268942,19.027037939775397
15,2,1,53,30,47.79692131598068,1.8877100228386874,0.0
11,0,2,96,30,51.98266900396422,-0.32460471867429685,0.0
18,1,2,72,21,35.56733450775578,140.0079819734003,0.0
16,1,0,17,11,40.75572019836325,-73.58244084051017,0.0
18,1,1,35,9,51.28189748493503,0.25189396965457855,0.0
10,2,2,17,4,49.32248804870435,2.701011685366219,0.0
16,1,0,77,33,43.616500793120515,-79.53443023156686,4677.175404457754
13,1,2,42,1,-24.139448321490285,-46.4695901141745,0.0
13,0,2,16,13,19.814073055360033,73.26667738639638,432.6482246926776
11,1,2,82,27,-33.919707871014786,151.182851997292,0.0
17,2,1,79,39,18.941765864854176,73.17250477334602,0.0
15,0,1,18,11,35.33304046217545,139.66873740209317,0.0
19,2,0,54,7,52.17898280840035,14.340873909346962,0.0
4,29,1,84,174,39.08485736430568,125.57227204791683,359.50606909343315
2,28,0,85,52,19.004319284897424,72.632700022268,181.03288963249494
9,1,2,35,22,42.82137769080543,-79.14809727412477,0.0
17,2,2,85,16,47.62232854205784,1.3491348984488025,0.0
20,2,0,77,18,18.774288850620138,72.67979218994867,0.0
14,2,2,31,28,40.28416279012914,-74.60888106422777,0.0
13,2,1,55,31,-23.411335469389893,-46.75437461291197,0.0
14,0,0,77,4,35.75798666779433,141.11197780865953,0.0
8,2,0,38,10,43.846201171958135,-79.78021030572427,0.0
15,1,0,75,39,-23.70230835265388,-46.51222125462938,0.0
18,0,1,48,10,18.792602413476953,72.29186507096635,0.0
15,0,1,59,13,35.66114226644995,139.39537073111785,0.0
4,34,1,4,90,52.39656417079786,13.313990675866515,0.0
13,1,0,76,10,-23.099762685026107,-46.81557457326751,0.0
8,2,2,1,20,1.2929010497268854,104.66311959290218,0.0
17,0,2,65,13,48.192631743115776,2.6238483320411454,0.0
21,0,0,84,8,19.292096325732704,72.32077345019944,0.0
18,0,1,15,15,51.30414321436893,13.723948369083415,0.0
21,1,1,72,14,35.506770164950325,140.64520455212175,0.0
20,1,0,69,8,-33.50135324826283,150.44368596840832,0.0
17,1,0,39,31,49.07126551090995,2.271831279344068,0.0
13,0,0,68,6,-33.78397355526457,151.2908305337147,0.0
8,0,2,55,14,40.37655526343486,-73.62182852525693,0.0
8,0,0,9,1,52.67116687088167,13.41008595086136,0.0
19,2,0,30,35,-33.59216365552452,150.8067713038283,0.0
13,0,0,25,31,19.770156350716903,73.06656383116082,0.0
18,0,2,76,23,52.60700927831031,14.191121083259826,0.0
4,44,0,34,62,51.36360916422895,-0.2707074121956099,0.0
11,0,1,11,28,43.77281625000369,-79.59142492137138,0.0
12,2,1,74,25,41.55764520667936,-73.31873327265434,0.0
16,0,1,57,34,0.9396158115337574,104.17026285771855,0.0
14,0,2,40,24,51.453433482464746,13.780143455040474,0.0
9,0,1,63,13,-32.75958928794264,151.25194065898287,245.07118086586226
12,2,1,70,30,0.6119579508962685,104.16868845050561,0.0
16,2,2,35,37,52.63524360730175,12.178796538283867,353.53165858196024
17,1,1,98,39,53.38494557725992,13.273721883216286,0.0
12,0,1,70,38,36.48123373434669,139.8751045150359,0.0
20,2,0,39,37,40.11855663903678,-73.63294950656534,240.9271258737175
18,1,2,98,24,41.830039450674654,-73.920734069806,0.0
18,0,1,7,38,-34.52563265448616,150.80857051463514,0.0
8,0,1,83,10,43.92868967381661,-79.90149834660545,0.0
17,1,2,15,19,1.5627797840245008,103.83891671760811,0.0
8,1,1,58,8,19.124272631769387,72.82440261954268,0.0
15,0,1,80,18,51.55913888265659,-1.0114486765552881,0.0
19,0,2,31,3,35.82627779249786,139.47427219614403,0.0
8,2,0,64,17,52.8644191235164,12.154098569306068,0.0
11,0,1,10,14,43.533292189043394,-79.73250870918262,0.0
10,0,2,9,11,-33.596466277840804,151.0980290820428,0.0
13,2,0,39,21,2.0443210558428233,103.96874745823935,166.12415237243704
11,1,1,52,5,41.29454272901563,-73.47119586892101,237.81040372891715
21,1,1,68,14,49.07317238461595,1.6984128080544991,0.0
20,2,0,10,24,48.17508017072444,2.6670499263562917,0.0
14,0,0,7,30,34.86044958930792,139.54772588550105,0.0
20,47,1,58,59,48.93676463274706,2.4337994254499526,0.0
19,0,0,91,28,51.37301182998321,13.125742628953056,0.0
10,2,1,85,38,-34.47745242793151,152.42050276939497,0.0
14,1,2,43,32,51.11024871241823,0.6124840277709441,0.0
8,2,2,6,8,18.897733955027963,72.2647333175079,0.0
11,0,2,64,30,51.304587504393965,0.736757384034767,415.9738454267856
9,2,1,9,23,-22.995869898888536,-46.193711849282785,0.0
8,2,2,12,20,36.054927874658524,139.93344043985869,0.0
10,2,1,4,4,1.3772532613776602,104.1466559401281,0.0
19,0,0,99,15,52.161257406959464,13.886622493693272,0.0
16,2,1,69,4,-23.852813889300865,-45.92033170926044,0.0
8,0,2,92,8,19.07469916619549,73.84341957556353,0.0
12,1,2,24,36,40.652863726288565,-74.02128950975174,0.0
21,0,1,7,14,-33.48225002923056,151.39894043591133,103.93712245147461
20,0,2,26,11,52.38298409287603,13.69986104637069,0.0
12,0,1,86,4,-34.115685288874246,149.99420393642188,0.0
15,2,0,30,30,41.994828974650176,-74.09081705954758,0.0
15,1,1,69,6,19.31788637047592,72.82189883457855,0.0
19,0,0,87,39,1.3980028872903367,104.3471331560216,0.0
13,1,0,29,37,51.62938216063962,-0.4645367613253951,0.0
11,0,2,13,16,48.83581495122874,1.8351494052715345,0.0
14,2,0,37,19,2.0009774926298363,104.56580893468053,0.0
19,2,1,20,13,39.96288154433823,-73.5284229415496,0.0
10,0,2,12,35,-23.18572861668209,-46.2601701462667,0.0
17,2,1,94,24,18.456852155811976,72.75813815274853,0.0
8,0,2,58,13,39.55046036375677,-73.79776927762192,238.23041689218022
14,1,1,58,32,52.36466353409686,0.29889322166454113,0.0
1,18,0,17,45,35.78474623290888,139.68490311256951,0.0
19,0,2,76,13,1.2269406441335031,104.39036636576563,0.0
10,1,1,20,12,1.8936892985281282,103.21083818661745,0.0
20,0,0,10,19,53.04100974158147,12.90344399198001,0.0
3,27,0,59,54,1.1785049154943337,103.77708135155899,0.0
11,2,1,77,24,-34.72318381958979,151.40021953042051,0.0
11,1,1,3,37,43.65750025324757,-79.6588027174646,311.6253115399859
15,0,2,25,29,35.64260820966904,139.20074445078637,0.0
13,1,2,31,36,-34.684136683707635,151.15481195385235,0.0
14,1,2,75,38,49.039451908958824,2.584280365853468,10998.512224524598
12,2,2,36,29,41.28433295144496,-74.00259845080362,0.0
15,2,1,67,23,-23.6019177601122,-46.36910359406614,0.0
16,2,1,16,21,43.07993672835192,-78.97831343236959,0.0
11,1,0,21,31,-33.45298584616776,151.8087176483557,0.0
19,1,2,35,27,35.36144172597546,139.96445346273558,0.0
19,0,1,67,23,33.89209735032006,140.34687998454487,0.0
18,1,1,83,37,1.3316710332019959,103.4028824082801,0.0
9,2,2,90,15,48.954683772789366,2.6903550299987895,291.3997475535101
20,2,1,50,18,0.5803310940824439,104.03628834136387,0.0
13,1,1,74,23,1.672551924704618,103.55884909290842,0.0
9,2,0,65,15,44.214183430497805,-79.05628374060119,0.0
16,0,0,82,21,48.88841662018428,1.7919886700441914,0.0
11,1,0,11,9,1.79532409850813,104.79413547886074,0.0
5,20,1,59,110,33.8048871194953,36.5774553030802,488.94883499371025
19,1,1,88,28,41.30632205585949,-75.46283622102249,0.0
14,1,0,50,10,35.39232246841291,139.97120776512082,0.0
3,21,1,71,106,54.97127899434523,37.87240507412321,454.8678953295544
21,0,2,47,8,18.776753191641834,73.67550491150548,0.0
19,2,2,27,28,43.30638546489158,-79.3199615900765,0.0
19,0,1,57,29,44.1150488883081,-79.5203165917454,0.0
8,0,1,84,22,-24.30856791005161,-46.56606357896854,0.0
11,0,0,17,21,35.8888645302383,140.38519946313863,0.0
9,2,1,87,8,34.46797411739376,139.32382100437107,0.0
22,44,0,86,78,48.67726670113333,1.745961233501982,16.171999803854114
15,0,2,65,13,50.58192982105236,-0.9801485067481356,0.0
11,2,1,82,21,-22.654422044619682,-45.84428124647345,0.0
19,0,1,23,30,36.16427417904236,139.7592159397561,0.0
8,1,2,2,5,18.951868549607443,72.90747648415682,0.0
16,1,1,87,31,41.188557031471476,-74.0609688576851,0.0
17,1,2,26,26,35.46255718719613,138.5919681195515,0.0
21,2,1,43,25,40.65630410906596,-74.33445530024873,0.0
8,1,0,19,9,40.582343866941436,-73.92927951202286,0.0
21,2,1,48,22,1.3904080527292304,104.70619558821836,0.0
19,1,1,6,1,40.8628960813001,-73.82396648571579,0.0
16,2,0,33,24,-33.95476584518226,151.25046494335857,0.0
19,0,2,39,33,40.2725690175888,-73.0890386739031,0.0
12,0,1,54,12,-33.19137741381338,151.96661845329018,0.0
13,2,0,72,19,40.465920028819774,-73.25329219974577,0.0
0,10,1,58,42,52.44573409299354,13.401767233076246,0.0
16,1,1,71,20,40.04642776460586,-73.34251573447166,0.0
19,2,0,96,36,19.587570602343614,72.70599445020602,0.0
15,1,1,53,18,1.4439855673115212,104.26173060172654,0.0
21,0,0,41,32,1.0226507890118985,103.30498265883607,0.0
10,0,1,56,8,1.7860234715156478,103.24697071441733,0.0
16,26,1,2,82,49.20173875856295,2.3765688928264908,280.63798450160846
0,19,1,75,40,43.487261315154775,-79.16744261766203,0.0
12,1,1,24,25,51.38530008240378,-0.3719899106315007,0.0
5,7,1,80,52,49.32954669692072,2.3912115569759362,0.0
